DMI,density_z4,R_IRI,DMI_z2_x,density_z2,L_IRI,index,DMI_id,Density_x_y,R_IRI_y,DMI_z2_y,Density_y_y,L_IRI_y,DMI_fwd,D0,D48,SCI,BDI,BCI,Latitude,Longitude,Patching_color_map,Patching_depth,Patching_color
11406,0.0,23.5,11406,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6432,-87.175842,Good_condition,1,green
11412,0.0,16.8,11412,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643185,-87.175842,Good_condition,1,green
11418,0.0,16.1,11418,0.0,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643166,-87.17585,Surface_patching_warning,2,yellow
11424,0.0,30.4,11424,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64315,-87.175858,Good_condition,1,green
11430,0.0,74.5,11430,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643135,-87.175858,Surface_patching_warning,2,yellow
11436,0.0,15.1,11436,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64312,-87.175865,Good_condition,1,green
11442,0.0,64.3,11442,0.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643105,-87.175865,Good_condition,1,green
11448,0.0,125.4,11448,0.0,161.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643085,-87.175873,Surface_patching_warning,2,yellow
11454,0.0,216.1,11454,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64307,-87.17588,Surface_patching_warning,2,yellow
11460,0.0,454.5,11460,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643055,-87.17588,Full_depth_patching,7,red
11466,0.0,54.5,11466,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64304,-87.175888,Good_condition,1,green
11472,0.0,35.0,11472,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643024,-87.175888,Surface_patching_warning,2,yellow
11478,0.0,50.2,11478,0.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.643009,-87.175896,Good_condition,1,green
11484,0.0,41.3,11484,0.0,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642994,-87.175896,Surface_patching_warning,2,yellow
11490,0.0,20.2,11490,0.0,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642975,-87.175903,Surface_patching_warning,2,yellow
11496,0.0,11.9,11496,0.0,87.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64296,-87.175911,Surface_patching_warning,2,yellow
11502,0.0,23.3,11502,0.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642944,-87.175911,Good_condition,1,green
11508,0.0,5.8,11508,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642929,-87.175919,Surface_patching_warning,2,yellow
11514,0.0,12.2,11514,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642914,-87.175919,Good_condition,1,green
11520,0.0,19.6,11520,0.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642895,-87.175926,Good_condition,1,green
11526,0.0,6.0,11526,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642879,-87.175934,Good_condition,1,green
11532,0.0,7.8,11532,0.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642864,-87.175934,Good_condition,1,green
11538,0.0,24.7,11538,0.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642849,-87.175941,Good_condition,1,green
11544,0.0,24.6,11544,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642834,-87.175941,Good_condition,1,green
11550,0.0,10.2,11550,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642818,-87.175949,Good_condition,1,green
11556,0.0,27.7,11556,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642799,-87.175957,Good_condition,1,green
11562,0.0,17.7,11562,0.0,86.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642784,-87.175957,Surface_patching_warning,2,yellow
11568,0.0,16.2,11568,0.0,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642769,-87.175964,Surface_patching_warning,2,yellow
11574,0.0,29.6,11574,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642754,-87.175964,Good_condition,1,green
11580,0.0,8.4,11580,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642738,-87.175972,Good_condition,1,green
11586,0.0,7.4,11586,0.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642723,-87.17598,Good_condition,1,green
11592,0.0,15.7,11592,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642704,-87.17598,Good_condition,1,green
11598,0.0,12.7,11598,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642689,-87.175987,Good_condition,1,green
11604,0.0,30.0,11604,0.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642673,-87.175987,Good_condition,1,green
11610,0.0,34.7,11610,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642658,-87.175995,Good_condition,1,green
11616,0.0,12.9,11616,0.0,74.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642643,-87.175995,Surface_patching_warning,2,yellow
11622,0.0,29.4,11622,0.0,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642628,-87.176003,Surface_patching_warning,2,yellow
11628,0.0,15.4,11628,0.0,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642612,-87.17601,Surface_patching_warning,2,yellow
11634,0.0,8.5,11634,0.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642593,-87.17601,Surface_patching_warning,2,yellow
11640,0.0,12.0,11640,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642582,-87.176018,Good_condition,1,green
11646,0.0,12.4,11646,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642563,-87.176025,Good_condition,1,green
11652,0.0,20.7,11652,0.0,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642548,-87.176025,Surface_patching_warning,2,yellow
11658,0.0,21.7,11658,0.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642532,-87.176033,Good_condition,1,green
11664,0.0,84.6,11664,0.0,195.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642517,-87.176033,Surface_patching_warning,2,yellow
11670,0.0,25.5,11670,0.0,220.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642502,-87.176041,Surface_patching_warning,2,yellow
11676,0.0,90.7,11676,0.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642487,-87.176048,Surface_patching_warning,2,yellow
11682,0.0,14.1,11682,0.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642467,-87.176048,Good_condition,1,green
11688,0.0,13.0,11688,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642452,-87.176056,Good_condition,1,green
11694,0.0,36.6,11694,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642437,-87.176056,Good_condition,1,green
11700,0.0,5.3,11700,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642422,-87.176064,Good_condition,1,green
11706,0.0,27.2,11706,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642406,-87.176071,Good_condition,1,green
11712,0.0,17.6,11712,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642387,-87.176071,Good_condition,1,green
11718,0.0,37.8,11718,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642372,-87.176079,Good_condition,1,green
11724,0.0,9.5,11724,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642357,-87.176079,Good_condition,1,green
11730,0.0,13.5,11730,0.0,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642342,-87.176086,Good_condition,1,green
11736,0.0,37.5,11736,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642326,-87.176094,Good_condition,1,green
11742,0.0,19.0,11742,0.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642307,-87.176094,Surface_patching_warning,2,yellow
11748,0.0,10.6,11748,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642296,-87.176102,Good_condition,1,green
11754,0.0,9.7,11754,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642277,-87.176102,Good_condition,1,green
11760,0.0,6.7,11760,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642262,-87.176109,Good_condition,1,green
11766,0.0,7.1,11766,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642246,-87.176117,Good_condition,1,green
11772,0.0,92.2,11772,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642227,-87.176117,Surface_patching_warning,2,yellow
11778,0.0,44.7,11778,0.0,96.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642216,-87.176125,Surface_patching_warning,2,yellow
11784,0.0,16.4,11784,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642197,-87.176125,Good_condition,1,green
11790,0.0,3.7,11790,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642181,-87.176132,Good_condition,1,green
11796,0.0,31.8,11796,0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642166,-87.17614,Good_condition,1,green
11802,0.0,22.4,11802,0.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642151,-87.17614,Good_condition,1,green
11808,0.0,10.4,11808,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642136,-87.176147,Good_condition,1,green
11814,0.0,6.9,11814,0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642117,-87.176147,Good_condition,1,green
11820,0.0,12.2,11820,0.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642101,-87.176155,Good_condition,1,green
11826,0.0,5.7,11826,0.0,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642086,-87.176163,Good_condition,1,green
11832,0.0,10.8,11832,0.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642071,-87.176163,Good_condition,1,green
11838,0.0,17.6,11838,0.0,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642056,-87.17617,Good_condition,1,green
11844,0.0,24.2,11844,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64204,-87.17617,Surface_patching_warning,2,yellow
11850,0.0,29.2,11850,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.642021,-87.176178,Good_condition,1,green
11856,0.0,117.0,11856,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64201,-87.176186,Surface_patching_warning,2,yellow
11862,0.0,46.9,11862,0.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641994,-87.176186,Good_condition,1,green
11868,0.0,26.3,11868,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641975,-87.176193,Good_condition,1,green
11874,0.0,4.1,11874,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64196,-87.176193,Good_condition,1,green
11880,0.0,21.5,11880,0.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641945,-87.176201,Good_condition,1,green
11886,0.0,27.4,11886,0.0,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64193,-87.176208,Good_condition,1,green
11892,0.0,10.8,11892,0.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641914,-87.176208,Good_condition,1,green
11898,0.0,12.3,11898,0.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641895,-87.176216,Good_condition,1,green
11904,0.0,6.3,11904,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641884,-87.176224,Good_condition,1,green
11910,0.0,5.1,11910,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641865,-87.176224,Good_condition,1,green
11916,0.0,15.0,11916,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64185,-87.176231,Good_condition,1,green
11922,0.0,26.6,11922,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641834,-87.176231,Good_condition,1,green
11928,0.0,20.8,11928,0.0,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641819,-87.176239,Surface_patching_warning,2,yellow
11934,0.0,33.2,11934,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641804,-87.176247,Good_condition,1,green
11940,0.0,33.6,11940,0.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641785,-87.176247,Good_condition,1,green
11946,0.0,11.9,11946,0.0,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641769,-87.176254,Surface_patching_warning,2,yellow
11952,0.0,45.5,11952,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641754,-87.176262,Good_condition,1,green
11958,0.0,12.3,11958,0.0,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641739,-87.176262,Good_condition,1,green
11964,0.0,11.0,11964,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641724,-87.17627,Good_condition,1,green
11970,0.0,41.4,11970,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641708,-87.17627,Good_condition,1,green
11976,0.0,7.4,11976,0.0,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641689,-87.176277,Surface_patching_warning,2,yellow
11982,0.0,44.2,11982,0.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641674,-87.176285,Good_condition,1,green
11988,0.0,40.6,11988,0.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641659,-87.176285,Good_condition,1,green
11994,0.0,24.2,11994,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641644,-87.176292,Good_condition,1,green
12000,0.0,5.2,12000,0.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641628,-87.1763,Good_condition,1,green
12006,0.0,22.9,12006,0.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641609,-87.1763,Good_condition,1,green
12012,0.0,21.9,12012,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641594,-87.176308,Good_condition,1,green
12018,0.0,26.3,12018,0.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641579,-87.176308,Good_condition,1,green
12024,0.0,17.6,12024,0.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641563,-87.176315,Good_condition,1,green
12030,0.0,23.5,12030,0.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641548,-87.176323,Good_condition,1,green
12036,0.0,26.3,12036,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641533,-87.176323,Good_condition,1,green
12042,0.0,13.2,12042,0.0,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641518,-87.176331,Good_condition,1,green
12048,0.0,7.7,12048,0.0,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641502,-87.176338,Surface_patching_warning,2,yellow
12054,0.0,4.5,12054,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641483,-87.176338,Good_condition,1,green
12060,0.0,31.7,12060,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641468,-87.176346,Good_condition,1,green
12066,0.0,17.8,12066,0.0,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641453,-87.176346,Surface_patching_warning,2,yellow
12072,0.0,14.6,12072,0.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641438,-87.176353,Good_condition,1,green
12078,0.0,46.6,12078,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641418,-87.176361,Good_condition,1,green
12084,0.0,16.1,12084,0.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641403,-87.176361,Good_condition,1,green
12090,0.0,20.2,12090,0.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641388,-87.176369,Good_condition,1,green
12096,0.0,13.5,12096,0.0,116.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641373,-87.176376,Surface_patching_warning,2,yellow
12102,0.0,7.3,12102,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641357,-87.176376,Good_condition,1,green
12108,0.0,12.1,12108,0.0,156.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641342,-87.176384,Surface_patching_warning,2,yellow
12114,0.0,16.7,12114,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641327,-87.176392,Good_condition,1,green
12120,0.0,4.6,12120,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641312,-87.176392,Surface_patching_warning,2,yellow
12126,0.0,28.4,12126,0.0,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641293,-87.176399,Good_condition,1,green
12132,0.0,24.4,12132,0.0,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641277,-87.176399,Surface_patching_warning,2,yellow
12138,0.0,19.6,12138,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641266,-87.176407,Good_condition,1,green
12144,0.0,11.7,12144,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641247,-87.176414,Good_condition,1,green
12150,0.0,18.6,12150,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641232,-87.176414,Good_condition,1,green
12156,0.0,88.4,12156,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641216,-87.176422,Surface_patching_warning,2,yellow
12162,0.0,42.0,12162,0.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641201,-87.17643,Good_condition,1,green
12168,0.0,29.8,12168,0.0,69.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641186,-87.17643,Good_condition,1,green
12174,0.0,24.7,12174,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641167,-87.176437,Good_condition,1,green
12180,0.0,39.2,12180,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641151,-87.176445,Good_condition,1,green
12186,0.0,96.4,12186,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641136,-87.176453,Surface_patching_warning,2,yellow
12192,0.0,75.7,12192,0.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641121,-87.176453,Surface_patching_warning,2,yellow
12198,0.0,48.2,12198,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641106,-87.17646,Good_condition,1,green
12204,0.0,13.7,12204,0.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64109,-87.17646,Good_condition,1,green
12210,0.0,36.7,12210,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641071,-87.176468,Good_condition,1,green
12216,0.0,33.2,12216,0.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641056,-87.176476,Good_condition,1,green
12222,0.0,30.6,12222,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641041,-87.176483,Good_condition,1,green
12228,0.0,16.9,12228,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.641026,-87.176483,Good_condition,1,green
12234,0.0,20.4,12234,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64101,-87.176491,Good_condition,1,green
12240,0.0,86.1,12240,0.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.640995,-87.176498,Surface_patching_warning,2,yellow
12246,0.0,41.8,12246,0.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64098,-87.176498,Good_condition,1,green
12252,0.0,31.7,12252,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.640965,-87.176506,Good_condition,1,green
12258,0.0,31.8,12258,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.640945,-87.176514,Good_condition,1,green
